id,text,tweet_url,n_prob_bin,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista/machista/LGBTfóbico?
(1=sim, 0=não)"
1576208084418035718,"@matheuspggomes @Prefeitura_POA @SebastiaoMelo Ele precisa prestar conta aos bibos nunes dele. Virou isso, um vassalo de bolsonarista, pior que os próprios bolsonaristas de raiz.",https://www.twitter.com/juliano__ms/status/1576208084418035718,1289,,,
1567121301147467778,@GMonteiroRJ E o cidadão queria o que?? Um beijo do @GMonteiroRJ ?? O rapaz tá querendo ☝️  👆 e não tá sabendo pedir 😂,https://www.twitter.com/clovisxf/status/1567121301147467778,8109,,,
1574794111550427143,"@Izalourenca @acirestevao @xujururuba Opa! Obrigada pela indicação 🌻 Peço licença pra me apresentar. Sou Cida, fui vereadora de Bh, criei a gabinetona ao lado de @aureacarolinax, e levarei pra Assembleia de Minas a defesa da cultura, da educação, das mulheres, das crianças e do meio ambiente",https://www.twitter.com/FalabellaCida/status/1574794111550427143,66786,,,
1564914414679105536,@Eunicio Na jugular vc mata o cabra da peste parisiense.,https://www.twitter.com/akhenaton131065/status/1564914414679105536,661,,,
1562105376098721794,@DaianeMels Fera bravissima,https://www.twitter.com/Cicero2736000/status/1562105376098721794,2027,,,
1575875479353331713,"@depmgualberto O curioso é que essa gente que se diz tão diversa, plural e ecumênica, de repente ficou muito “romana” e “papal”, negando o sacerdócio de um padre do ramo ortodoxo do cristianismo...Nem os papas pré-conciliares fariam isso.",https://www.twitter.com/Oliveir35074742/status/1575875479353331713,8109,,,
1564923634510086144,@AlanLopesRio E pediria a quem? E quem teria “coragem” de autorizar? 🤔,https://www.twitter.com/vix_andrea/status/1564923634510086144,66786,,,
1568246374805766144,@wesleyteixeiras BOLSONARISMO MATA,https://www.twitter.com/drica1299/status/1568246374805766144,2027,,,
1564946476458975232,@Eunicio Cala boca seu ladrãozinho de bosta filho da puta,https://www.twitter.com/porcodasep/status/1564946476458975232,280,,,
1571690439626948610,@RuthVenceremos Desgraçado,https://www.twitter.com/GaldinoMarla/status/1571690439626948610,2027,,,
1567349336886972421,"@karensantospoa @LulaOficial Sai daí maluca. Tá bebendo a mesma cachaça do ex presidiário. 🤦🏼‍♀️ 
Já vimos que vc é uma das que é a favor de invadir terra dos outros.",https://www.twitter.com/Izabellalimavet/status/1567349336886972421,566,,,
1575683197802672128,@ErikakHilton MDS ÉRIKA KKKKKKKKKK 🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️,https://www.twitter.com/emiliaalmeeida/status/1575683197802672128,2027,,,
1575701376428314624,@wesleyteixeiras Mas vocês tem um ladrão de verdade,https://www.twitter.com/PedroLM/status/1575701376428314624,2027,,,
1575686679620620288,"@lucasapaulino O cara chamou ele de assassino, não dá pra não ficar puto",https://www.twitter.com/bibliofobia/status/1575686679620620288,1289,,,
1567224493092868096,"@Eunicio Vai tomar no cu, vagabundo. https://t.co/I5Vcj9vwlL",https://www.twitter.com/ariano999/status/1567224493092868096,396,,,
1576196436076945409,@EdianeMariaMTST VERGONHAAAAAAA SÃO VCS BOULOS E SUA QUADRILHA,https://www.twitter.com/MauricioCuri4/status/1576196436076945409,566,,,
1564051401763950593,"@andreiadejesuus Massacrando o gado, candidata",https://www.twitter.com/oeullerm_00/status/1564051401763950593,566,,,
1564706965242126339,"@tiriricanaweb sangue suga do caralho , toma no nu demônio !",https://www.twitter.com/Rockvapes1/status/1564706965242126339,280,,,
1561023164825706497,"@danimontpsol Ladrão de ""CELULAR """" 😂😂😂😂😂, é só pra tomar uma CERVEJINHA"" 😂😂😂😂😂😂😂",https://www.twitter.com/Washing41753473/status/1561023164825706497,661,,,
1561475167322243073,@guimaraes13PT @LulaOficial Vai sonhando CORRUPTO ZÉ CUECA,https://www.twitter.com/ClaudineiRSanto/status/1561475167322243073,566,,,
1565866383904313344,@beatrizcaminha @JanjaLula Não dá para ser mais feias não…. Kkkkkk,https://www.twitter.com/luciotf/status/1565866383904313344,661,,,
1563486169744429056,@anarosa_ba @RNDebochadoRJ 🤲❤💕,https://www.twitter.com/danilolima54/status/1563486169744429056,1289,,,
1564694174129180672,@tiriricanaweb Só idiotas para eleger um lixo como vc!!!,https://www.twitter.com/JooGodo70896248/status/1564694174129180672,661,,,
1568652982731915274,"@TandaraCaixeta Tandara, péssimo ser humano.",https://www.twitter.com/nascimentoblu/status/1568652982731915274,2027,,,
1571476828031705091,@caroldartora13 Quantas pessoas não sei ! Só sei que tem trouxa pra tudo 😁,https://www.twitter.com/Andre_silveirax/status/1571476828031705091,1289,,,
1560288041629016065,"@GMonteiroRJ @eu_davidbraga Gravar pornografia infantil é crime sim, seu marginal sem vergonha, e ainda está cometendo outro, ao fazer apologia à pedofilia, alô @mp_rj, @MPF_PGR @PCERJ https://t.co/09GpeYeDwo",https://www.twitter.com/alero__ateno/status/1560288041629016065,3525,,,
1574858970426183694,"@pastorhenriquev Coitada da Esquerdalha travestida de Cristão. Os famosinhos Falso Profetas.
A torneirunha fechou e a BANDIDAGEM não aceita.
Que apoia Bandido não é eleitor e sim Cúmplice.
Engole que o @jairbolsonaro é vsim um enviado de Deus, e vai ser no Primeiro turno. Chupa! https://t.co/Afvm6dgqIU",https://www.twitter.com/SolarisMonica/status/1574858970426183694,1289,,,
1574770212687290369,"@andreiadejesuus Tá amarrado, essa bandido ai",https://www.twitter.com/EuEwerMan/status/1574770212687290369,661,,,
1573177121630994432,@EdianeMariaMTST Meu voto será seu! ❤️,https://www.twitter.com/maridelmonaco/status/1573177121630994432,66786,,,
1564063877549154305,@AriadnaArantes @jairbolsonaro Oferece o que vc já toma pois vc tá acostumado ficar com esse bumbum guloso a disposição das hemorróidas,https://www.twitter.com/glauberpg/status/1564063877549154305,566,,,
1575836540043169799,@pauloeneas @ECantanhede Arrasou! 🎯🎯🎯🎯🎯🎯🎯🎯🎯,https://www.twitter.com/dezhorasdez/status/1575836540043169799,66786,,,
1569925923452948482,"@pauloeneas Nesse nível  não é apoiador...

é adorador.

É um fanático de uma seita , é quase um homem-bomba.",https://www.twitter.com/Ako31826776/status/1569925923452948482,8109,,,
1573744814578962434,@VaiPaolla Fascista teu cool,https://www.twitter.com/leoalmeidafsa/status/1573744814578962434,904,,,
1560514440361119744,"@GMonteiroRJ ok, mas pedofilia é crime.",https://www.twitter.com/wtfdev1ll/status/1560514440361119744,8109,,,
1564077434357616645,"@Izalourenca Se fosse eu já tinha tratorado era tudo...
Essa molecada maconheira do ESG é chata pra baralho...",https://www.twitter.com/RodrigoAlveslll/status/1564077434357616645,661,,,
1567527748373028864,@taliriapetrone Aí começa a se alimentar de Luz já que o Agro e sinônimo de corrupção pra vcs #7Setembro2022,https://www.twitter.com/wandersonazeved/status/1567527748373028864,3525,,,
1565166259053809665,"@orlandosilva Néh... hipocrisia,  sabemos quem assaltou o BRASIL https://t.co/cO5GVSmGyK",https://www.twitter.com/spartagusw/status/1565166259053809665,66786,,,
1564080983208591360,"@AriadnaArantes por isso que eu já te disse, estude ....",https://www.twitter.com/bebecosilva/status/1564080983208591360,66786,,,
1570387759847854080,@orlandosilva kkkk chorem urubus comunistas https://t.co/NfV7pUsZHC,https://www.twitter.com/solangegoesmot1/status/1570387759847854080,1289,,,
1569140836125777921,@marcosbrazrio #forabraz seu populista vagabundo é bom ser campeão seu merda porco charuteiro,https://www.twitter.com/PedraoCanny/status/1569140836125777921,280,,,
1570075934568349696,@ValeriaBnews A ativista política Tuconopetista travestida de jornalista é hipócrita tanto quanto os outros mesma laia. Vitimismo feminista de autopromoção.,https://www.twitter.com/CssioVieira3/status/1570075934568349696,2027,,,
1575240431163822080,@perpetua_acre Mas que bicha feia e essa do vídeo?,https://www.twitter.com/Papito04537004/status/1575240431163822080,1289,,,
1560057233962311680,@GMonteiroRJ VAI SE FODER GABRIEL VAI PASSAR PORRA NO CABELO DOS SEUS AMIFOS,https://www.twitter.com/FALCAOFEMTO/status/1560057233962311680,2027,,,
1571899678572019714,@FernandoHoliday Aonde você viu que Lula vai censurar a imprensa Fernando Holliwood?,https://www.twitter.com/GlaucoS13113/status/1571899678572019714,66786,,,
1565479529182892032,"@GMonteiroRJ Some, lixo!! Vc é um criminoso.... ng te quer mais por perto...",https://www.twitter.com/joaopaulotanus/status/1565479529182892032,3525,,,
1565692864461520897,@ValeriaBnews @MaizaNatal E os hipócritas preocupados com uma comunista ladra la da Argentina quem mandou matar bolsonaro  .,https://www.twitter.com/OgroPatriota/status/1565692864461520897,661,,,
1576332339550228481,@SomosTocantins O somos fez o somos faz,https://www.twitter.com/dadadovale/status/1576332339550228481,66786,,,
1565394290443960320,"@GMonteiroRJ Mano me desculpa mais você é um moleque, não é Homem de VDD. Pq depois de t feito o que fez ainda t a coragem de aparece cm  a sua cara de pau, acorda meu.",https://www.twitter.com/Francis22755773/status/1565394290443960320,566,,,
1575238375409582080,@perpetua_acre Só gente fina!!!! Pqp,https://www.twitter.com/Christi60441918/status/1575238375409582080,1289,,,
1572542827246264324,@AlanLopesRio É @reinaldoazevedo @GugaNoblat @veramagalhaes @monicabergamo dias difíceis para adoradores de ladrão,https://www.twitter.com/Bazilio70174520/status/1572542827246264324,66786,,,
1570410482212765698,"@karensantospoa Se puxar os antecedentes dessa turma, não sobra um!",https://www.twitter.com/giusepppecadura/status/1570410482212765698,8109,,,
1570496373740679168,@marcosbrazrio se você contratar o Cr7 eu vou pro rio e dou um jeito de votar em você,https://www.twitter.com/ChRibeiroCrf/status/1570496373740679168,66786,,,
1571456325241954306,@VaiPaolla Colinha 😉,https://www.twitter.com/heloisacavaleri/status/1571456325241954306,3525,,,
1560329754024222721,"@renatasouzario Vcs tão nem aí pras mulheres porra, a mulher ia ser queimada viva na favela não vir vcs da um pio",https://www.twitter.com/Coelhofjv8/status/1560329754024222721,566,,,
1559939073548206087,@VaiPaolla @LulaOficial Para de usa droga. Vcs estão cada vez mais tapados e burros.,https://www.twitter.com/RAnBTT/status/1559939073548206087,2027,,,
1567224955523186688,"@Eunicio Vai tomar no cu, vagabundo. https://t.co/I5Vcj9vwlL",https://www.twitter.com/ariano999/status/1567224955523186688,396,,,
1568588487644905475,"@andreiadejesuus SE CONFESSARAM NÃO DA PRA DIZER QUE NÃO HOUVE CORRUPÇÃO..
De quem é a frase????? 
Kkkkkkkkkkkkkkkkkkk
E tem idiota inútel que acredita no carniça....ele confessa em rede nacional....e tem idiota que acredita.. https://t.co/z9ObxvGC0z",https://www.twitter.com/OsmarAlberton/status/1568588487644905475,661,,,
1568378321830055936,ô @TandaraCaixeta  se vc tivesse de boquinha fechada acho que vc falaria menos merda que o próprio Bolsonaro,https://www.twitter.com/futaba_sakura00/status/1568378321830055936,904,,,
1575070006840545281,@perpetua_acre Uma vagaba dessa vem pra rua sua anta. .,https://www.twitter.com/EdilMatias2/status/1575070006840545281,280,,,
1575849673201373185,@EdianeMariaMTST Playboy safado!!!!,https://www.twitter.com/KlebaoCaracas/status/1575849673201373185,280,,,
1564932857684017152,"@Eunicio Quebrou as pernas do cabra,kkk",https://www.twitter.com/cesane71/status/1564932857684017152,904,,,
1566204642039578625,@TenNascimento Grande bosta,https://www.twitter.com/partiumilitar/status/1566204642039578625,396,,,
1575242115545649152,@perpetua_acre Bando de “artistas” i interesseiros,https://www.twitter.com/AnnaCroft19/status/1575242115545649152,396,,,
1565834253887225864,@beatrizcaminha @JanjaLula Kkkkkkkkk,https://www.twitter.com/fchavesjorge/status/1565834253887225864,3525,,,
1564043681832882176,@ValeriaBnews Queria carguinho a traíra...,https://www.twitter.com/NeiaFavile/status/1564043681832882176,904,,,
1564060309224099842,@marcosbrazrio vai se fuder,https://www.twitter.com/crfguimaraex/status/1564060309224099842,280,,,
1566567216061059073,@camara_sette @rubensmenin Vai cagar,https://www.twitter.com/nachozada/status/1566567216061059073,1289,,,
1564605826412716044,@GMonteiroRJ Você é muito escrot@,https://www.twitter.com/Renata598747515/status/1564605826412716044,904,,,
1565295107200393220,"@guimaraes13PT @LulaOficial E mesmo de arrepiar, r$ 30 contos e 🍞 com mortadela.😂😂😂",https://www.twitter.com/zanenilli/status/1565295107200393220,8109,,,
1565643079641612289,"@taliriapetrone Só presta pra mentir hein, Coalhada ?! 😂",https://www.twitter.com/scjeef/status/1565643079641612289,904,,,
1565691570220851201,"FALTAM 30 DIAS PARA AS ELEIÇÕES! Falta pouco para colocar Wesley Teixeira 4️⃣0️⃣.7️⃣7️⃣7️⃣ na ALERJ! 

Participe do nosso TWITTAÇO! Vamos mostrar que a nossa tropa tá ON e roteando? As 15h, compartilhe a hashtag #TÔCOMWESLEYTEIXEIRA e marque o @wesleyteixeiras . Juntos somos + fortes! https://t.co/ctEJ5zTUtZ",https://www.twitter.com/wesleyteixeiras/status/1565691570220851201,66786,,,
1564917260086648832,"@Eunicio O napoleão tropicalista falou o que quis,agora vai ter ouvir o que não queria,quem tem teto vidro não atira pedro nos outros.",https://www.twitter.com/feitosasancho/status/1564917260086648832,1289,,,
1575990679884267520,@GMonteiroRJ Vc jura pedófilo ?,https://www.twitter.com/ewertonb794/status/1575990679884267520,1289,,,
1564440907755167744,@LeoSuricate Aí mente DEMAIS 😏,https://www.twitter.com/lukinha360games/status/1564440907755167744,8109,,,
1573687920703291395,"@VaiPaolla Pq não defende seu canditado com propostas?Pq ficar ofendendo brasileiros dessa maneira?
A pessoa odiosa aqui é vc.",https://www.twitter.com/Ana_LuArruda/status/1573687920703291395,3525,,,
1568452531029786624,@guimaraes13PT @LulaOficial @geraldoalckmin Esse bando não sabe resar um pai nosso... vagabundos!!!,https://www.twitter.com/Crads1985/status/1568452531029786624,904,,,
1561704916602724353,@anarosa_ba Que absurdo!,https://www.twitter.com/solonsampaio/status/1561704916602724353,3525,,,
1567204867717857281,@GabrielRBCO Kkkkkkkkkkkk coitado do senhorzinho,https://www.twitter.com/brigajosa/status/1567204867717857281,661,,,
1564831004778536965,@guimaraes13PT Vagabundagem https://t.co/Syki5W5SnI,https://www.twitter.com/Paulo82919311/status/1564831004778536965,566,,,
1572262122968473600,@marcosbrazrio Ganhamos o sorteio? Apaga isso cara tnc,https://www.twitter.com/yagoalvesweb/status/1572262122968473600,66786,,,
1569034354940342272,@GabrielRBCO Plano de melhorias para nossa amizade também seu vagabundo,https://www.twitter.com/amazingcersei/status/1569034354940342272,1289,,,
1565518318659936256,@guimaraes13PT @LulaOficial Segura a cueca!,https://www.twitter.com/Agata06392865/status/1565518318659936256,904,,,
1575817770767650818,@castelllovini gata o tombo vai ser grande,https://www.twitter.com/dalesofio/status/1575817770767650818,1289,,,
1568647725188616192,"@TandaraCaixeta É contra a injustiça e utiliza de bomba pra ganhar vantagem sobre as outras, eis a hipocrisia kkkkk vc é uma piada",https://www.twitter.com/fernand30913906/status/1568647725188616192,904,,,
1575723644797390848,@wesleyteixeiras e um verdadeiro ladrao ne?,https://www.twitter.com/tassiane_vargas/status/1575723644797390848,3525,,,
1564253251998031873,@jfernandaBrasil Tá loka?,https://www.twitter.com/Carlinhosclube/status/1564253251998031873,8109,,,
1566171329514045442,"Hj no maraca tinha uma porrada d cambista oferecendo ingresso p gringo a 300$.E torcedor q grita e apoia fica fora d jg por falta de ingresso.O maraca ñ é ponto turístico,mas vai se tornar se essa direção de merda ñ fizer nd.É por isso q vtnc @marcosbrazrio e landim nunca é d+",https://www.twitter.com/kaiporablack/status/1566171329514045442,3525,,,
1576586513407541248,@pastorhenriquev L de LEGIÃO https://t.co/0mrYBEYfQp,https://www.twitter.com/HeberZenun/status/1576586513407541248,66786,,,
1575729949784539136,@wesleyteixeiras e um falso inocente achando que a população tem alzheimer,https://www.twitter.com/Caster90644189/status/1575729949784539136,2027,,,
1568062561165221890,"@reportersalles @tabataamaralsp Mas ela é nojenta, hem!",https://www.twitter.com/mgeli1954/status/1568062561165221890,661,,,
1576193447530143745,"@RobeyonceLima @castelllovini @teresaleitao_ @MariliaArraes @LulaOficial Arrasa, negona! Tu é fera. Xêro em tu!!!",https://www.twitter.com/gilsonbbarros/status/1576193447530143745,1289,,,
1564726984751677440,"@tiriricanaweb Ah namoral, vai tomar no seu cu",https://www.twitter.com/sfcalexandr1912/status/1564726984751677440,396,,,
1560283668714852358,@GMonteiroRJ vagabundo imundo,https://www.twitter.com/ToAnotherGalaxy/status/1560283668714852358,280,,,
1564689934379884546,@tiriricanaweb encoxando a Damares 🤣🤣🤣🤣🤣🤣,https://www.twitter.com/vishsofia/status/1564689934379884546,904,,,
1564599576388157440,"@ValeriaBnews @gaydedireitaPB Vagabundos canalhas,  não vai adiantar essas mentiradas",https://www.twitter.com/Juremafimexame/status/1564599576388157440,396,,,
1560031984822484992,"@GMonteiroRJ Aí pedófilo, Maníaco de adolescente uma sugestão pra ti,mas espero q seja cassado e preso. Isso aqui q é Mulher safado 48 anos linda!! https://t.co/9UBbFp2bU6",https://www.twitter.com/JustovandO/status/1560031984822484992,661,,,
1568948695135035394,"@depheliolopes Que merda de projeto 🤮
Vc não passa de um lambe botas de um verme nazifascista miliciano Genocida e racista.",https://www.twitter.com/CarlaRi49818184/status/1568948695135035394,396,,,
1574952388976181249,@LeoSuricate dois hipocritas,https://www.twitter.com/muriloarthurr/status/1574952388976181249,904,,,
1576064949297610752,@Renatoafjr Demente e drogado. O povo merece essas pragas.🤣🤣,https://www.twitter.com/NalvinhaAlves2/status/1576064949297610752,566,,,
1572910119251484672,@EdianeMariaMTST @GuilhermeBoulos O Boulos não vai perder tempo discutindo com um adulto que responde chamando de “bunda mole”,https://www.twitter.com/luizrodrigues6/status/1572910119251484672,396,,,
1566968669426663424,"@MonicaFPsol @PortalSapabonde @emicida Se acham senhorzinhos das pessoas, esses fascistas",https://www.twitter.com/Marta25709491/status/1566968669426663424,1289,,,
1572606422336126977,"@pauloeneas Aşılardaki İnsan DNA’sı Kalıntıları ve kanser otizm.
İnsalar neden eş cinsel oluyor LGBT oluyor cevabı 
Kız bebeklere erkek Çeni DNA'sı  aşılarla enjekte ediliyor.
Erkek bebeklere kız Çeni DNA'sı aşılarla enjekte ediliyor. #LGBTdayatması
https://t.co/GRjaM9gm3U",https://www.twitter.com/siz_hala/status/1572606422336126977,1289,,,
